C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\cql3\QueryProcessor#prepareInternal(String).mjava,0,0,7,1,1,0.1111111119389534,2,1,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\db\compaction\CompactionIterator.Purger#updateProgress().mjava,0,0,1,0,0,0.0,2,1,2,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\db\compaction\CompactionManager#performSSTableRewrite(ColumnFamilyStore,boolean).mjava,0,0,15,2,4,0.0,3,2,17,3,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\utils\FastByteOperations.UnsafeOperations#copy(ByteBuffer,int,byte[],int,int).mjava,0,0,6,5,0,0.0,2,1,3,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\dht\Murmur3Partitioner.LongToken#size(Token).mjava,0,0,1,1,3,0.5,1,0,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\config\DatabaseDescriptor#enableScriptedUserDefinedFunctions().mjava,0,1,0,0,0,0.0,1,0,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\io\util\RandomAccessReader#RandomAccessReader(Builder).mjava,0,0,2,1,0,0.0,1,0,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\repair\messages\RepairOption#toString().mjava,0,0,1,0,0,0.0,1,0,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\tools\NodeProbe#setLoggingLevel(String,String).mjava,0,0,1,2,0,0.0,1,0,5,1,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\service\StorageService#getUnreachableNodes().mjava,0,0,2,0,0,0.0,1,0,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\auth\PasswordAuthenticator.PlainTextSaslAuthenticator#decodeCredentials(byte[]).mjava,0,0,3,1,3,0.0,24,6,1,2,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\db\transform\Stack#[E]_splice(E[],int,E[],int,int).mjava,0,0,3,5,2,0.0,8,3,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\locator\TokenMetadata.Topology#removeEndpoint(InetAddress).mjava,0,0,3,1,0,0.0,2,1,2,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\db\Memtable.StatsCollector#get().mjava,0,1,1,0,0,0.0,1,0,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\dht\ComparableObjectToken#compareTo(Token).mjava,0,0,3,1,0,0.0,2,1,2,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\cql3\functions\UDFByteCodeVerifier.ConstructorVisitor#visitMethodInsn(int,String,String,String,boolean).mjava,0,0,4,5,0,0.0,2,1,3,1,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\io\sstable\SSTableLoader.Client#stop().mjava,0,0,0,0,0,0.0,1,0,0,-1,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\cql3\statements\PropertyDefinitions#hasProperty(String).mjava,0,0,1,1,0,0.0,1,0,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\io\util\DataOutputBuffer#position().mjava,0,0,1,0,0,0.0,1,0,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\db\commitlog\CommitLogSegmentManager#manages(String).mjava,0,0,3,1,0,0.0,2,1,3,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\db\lifecycle\LifecycleTransaction#split(Collection[SSTableReader]).mjava,0,0,7,1,0,0.0,1,0,1,1,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\db\ColumnFamilyStore#addSSTable(SSTableReader).mjava,0,0,4,1,0,0.0,1,0,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\thrift\CassandraServer#remove_counter(ByteBuffer,ColumnPath,ConsistencyLevel).mjava,0,0,11,3,1,0.0,2,1,6,1,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\transport\ProtocolException#code().mjava,0,0,0,0,0,0.0,1,0,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\utils\MerkleTree.TreeRangeIterator#computeNext().mjava,0,0,13,0,4,0.1538461595773697,7,4,18,2,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\locator\TokenMetadata#getBootstrapTokens().mjava,0,2,4,0,0,0.0,1,0,1,1,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\db\rows\UnfilteredSerializer#readComplexColumn(ColumnDefinition,DataInputPlus,SerializationHeader,SerializationHelper,boolean,Row.Builder,LivenessInfo).mjava,0,0,13,7,3,0.0,10,5,17,2,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\io\util\RandomAccessReader.Builder#createBuffer().mjava,0,1,5,0,0,0.0,1,0,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\cql3\functions\JavaBasedUDFunction.EcjTargetClassLoader#classData(String).mjava,0,0,1,1,0,0.0,1,0,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
C:\Users\ShoOgino\work\cassandra\file3.0\src\java\org\apache\cassandra\db\marshal\IntegerType#fromString(String).mjava,0,0,3,1,1,0.0714285746216774,2,1,2,1,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
